osmid,highway,name,oneway,reversed,length,geometry,junction,lanes,maxspeed,tunnel
178313499,residential,סביון,False,False,66.30712063832993,"LINESTRING (35.1588119 31.8641968, 35.1591655 31.864176, 35.1592514 31.864176, 35.1593667 31.8641828, 35.1595103 31.8642061)",,,,
178313502,residential,חרצית,False,True,168.6037014695402,"LINESTRING (35.1605895 31.8633489, 35.1604637 31.8633605, 35.160402 31.8633719, 35.160343 31.8633946, 35.1603001 31.8634197, 35.1602384 31.8634584, 35.1600695 31.863611, 35.1600265 31.8636384, 35.1599836 31.8636521, 35.1599488 31.8636521, 35.1598817 31.8636429, 35.159415 31.8635131, 35.1593184 31.8634949, 35.1592246 31.8634835, 35.1591468 31.8634835, 35.1590609 31.8634926, 35.1589593 31.8635113)",,,,
177474285,residential,חי בר,False,False,214.94833739643312,"LINESTRING (35.1486991 31.863081, 35.1489298 31.8630607, 35.1491229 31.8630243, 35.1493321 31.8629787, 35.1495574 31.8628921, 35.1497344 31.8628101, 35.1498954 31.8627008, 35.1500026 31.8626188, 35.1500885 31.8625368, 35.1501636 31.8624411, 35.1502226 31.8623454, 35.1502709 31.8622361, 35.1503084 31.8621495, 35.1503313 31.8620581, 35.1503507 31.8619895)",,,,
178313507,tertiary,,True,False,15.23072321500476,"LINESTRING (35.1405881 31.8658603, 35.1405715 31.8659037, 35.1405411 31.8659414, 35.1404994 31.8659702)",roundabout,,,
499489730,residential,הר הארבל,False,True,253.4440166344517,"LINESTRING (35.1405881 31.8658603, 35.1406756 31.865853, 35.1407416 31.8658544, 35.1408435 31.8658635, 35.1410863 31.865917, 35.1411332 31.8659273, 35.1412443 31.8659442, 35.1413317 31.8659455, 35.1414175 31.8659364, 35.1415141 31.8659182, 35.1415999 31.8658909, 35.1418078 31.8658178, 35.1422866 31.8656494, 35.1424201 31.8655927, 35.1425226 31.8655492, 35.1427479 31.8654489, 35.1430859 31.8652849)",,,,
124746163,residential,עמק איילון,False,False,448.09393378183535,"LINESTRING (35.162174 31.8623277, 35.1622888 31.8622645, 35.1623318 31.8622355, 35.1623854 31.8621772, 35.1624283 31.8621097, 35.162482 31.8620004, 35.1625678 31.8618127, 35.1626236 31.8616886, 35.1626921 31.8615812, 35.1627631 31.8614901, 35.1628403 31.8614117, 35.1629389 31.8613369, 35.1630462 31.8612786, 35.1631619 31.8612441, 35.1632779 31.8612167, 35.1644473 31.861069, 35.1645953 31.8610618, 35.164737 31.8610618, 35.1648849 31.8610746, 35.1650244 31.8610963, 35.1651746 31.8611419, 35.1653078 31.8611985, 35.1654129 31.8612623, 35.1654965 31.8613297, 35.1655609 31.8614081, 35.1656145 31.8614846, 35.1656467 31.8615575, 35.1656574 31.8616268, 35.1656597 31.8616906, 35.165649 31.861758, 35.1656256 31.8618275)",,,,
206504831,tertiary,,True,False,6.095321044687048,"LINESTRING (35.1674074 31.8639369, 35.1674199 31.8639116, 35.167441 31.8638909)",roundabout,,,
206504833,tertiary,,True,False,13.015752897667742,"LINESTRING (35.1662577 31.8624404, 35.1662952 31.8624434, 35.1663298 31.8624563, 35.1663597 31.8624799, 35.1663695 31.8624962)",roundabout,,,
544635397,residential,יהושע בן נון,True,False,21.23427396880524,"LINESTRING (35.1662577 31.8624404, 35.1663162 31.862403, 35.1663591 31.8623666, 35.1663977 31.8623301, 35.1664166 31.8623069)",,,,
206504831,tertiary,,True,False,3.0240475179548882,"LINESTRING (35.1676061 31.8639831, 35.1675922 31.8640076)",roundabout,,,
159755443,residential,יהושע בן נון,True,False,15.77526329563597,"LINESTRING (35.1675891 31.8639044, 35.1676439 31.8639028, 35.1677078 31.8638951, 35.1677505 31.8638771)",,,,
206504831,tertiary,,True,False,9.202706757273399,"LINESTRING (35.1675891 31.8639044, 35.1676049 31.8639293, 35.1676105 31.8639561, 35.1676061 31.8639831)",roundabout,,,
206504831,tertiary,,True,False,14.999471055485662,"LINESTRING (35.1674805 31.8640423, 35.1674521 31.8640316, 35.1674287 31.8640143, 35.167412 31.8639908, 35.1674047 31.8639642, 35.1674074 31.8639369)",roundabout,,,
544638003,residential,הזית,True,False,29.42119568377504,"LINESTRING (35.1674805 31.8640423, 35.1674062 31.8640488, 35.1673613 31.8640596, 35.1673077 31.8640834, 35.1672755 31.8641052, 35.1672272 31.8641682)",,,,
206504831,tertiary,,True,False,10.09292578552427,"LINESTRING (35.1675922 31.8640076, 35.1675701 31.8640273, 35.1675419 31.8640403, 35.1675114 31.8640453, 35.1674998 31.8640441)",roundabout,,,
544635395,tertiary,מכבים,True,False,23.45925929553014,"LINESTRING (35.1675922 31.8640076, 35.1675886 31.8640579, 35.1675929 31.8641199, 35.1676251 31.8642145)",,2,,
206504833,tertiary,,True,False,6.519192964167859,"LINESTRING (35.1662993 31.8626362, 35.1662652 31.8626403, 35.166231 31.8626359)",roundabout,,,
206504831,tertiary,,True,False,3.156460004419669,"LINESTRING (35.1675647 31.863885, 35.1675891 31.8639044)",roundabout,,,
206504833,tertiary,,True,False,7.137847100486756,"LINESTRING (35.1661887 31.8624645, 35.1662209 31.8624477, 35.1662577 31.8624404)",roundabout,,,
206504832,tertiary,מכבים,True,False,22.972345153946705,"LINESTRING (35.1661481 31.8625468, 35.1660953 31.8625088, 35.1660329 31.8624779, 35.1659387 31.8624451)",,2,,
206504833,tertiary,,True,False,10.24328234406597,"LINESTRING (35.1661481 31.8625468, 35.1661511 31.8625169, 35.1661645 31.862489, 35.1661887 31.8624645)",roundabout,,,
178313507,tertiary,,True,False,10.643491820331448,"LINESTRING (35.1405733 31.8657665, 35.1405894 31.8658146, 35.1405881 31.8658603)",roundabout,,,
206504831,tertiary,,True,False,12.499488477270063,"LINESTRING (35.167441 31.8638909, 35.1674686 31.8638767, 35.1675011 31.8638704, 35.1675343 31.8638733, 35.1675647 31.863885)",roundabout,,,
206504835,tertiary,מכבים,True,False,21.079226281804907,"LINESTRING (35.167441 31.8638909, 35.1674514 31.8638301, 35.1674514 31.8637771, 35.16743 31.8637042)",,2,,
373625810,residential,שיטה,False,True,48.66759041789148,"LINESTRING (35.171746 31.8655122, 35.1717363 31.8650746)",,,,
373625810,residential,שיטה,False,False,48.66759041789148,"LINESTRING (35.1717363 31.8650746, 35.171746 31.8655122)",,,,
373625810,residential,שיטה,False,True,60.1894487144148,"LINESTRING (35.1717363 31.8650746, 35.1717243 31.8645334)",,,,
"[373625813, 373625815]",residential,תדהר,False,False,316.39538977729944,"LINESTRING (35.1717363 31.8650746, 35.1716754 31.865069, 35.1708693 31.8650339, 35.170762 31.8650521, 35.1706934 31.8650924, 35.1706075 31.8651644, 35.1705705 31.8652102, 35.1696824 31.8664965, 35.1696462 31.8665173, 35.1695945 31.8665139, 35.1694872 31.8664444, 35.1693906 31.8663887)",,,,
373626689,tertiary,,True,False,22.62225251253175,"LINESTRING (35.1602755 31.8642446, 35.1602316 31.8642459, 35.1601814 31.8642301, 35.160149 31.864205, 35.1601288 31.8641719, 35.160123 31.864135, 35.1601253 31.8641263)",roundabout,,,
159660065,tertiary,האירוס,False,False,192.51550678586193,"LINESTRING (35.1603075 31.8640444, 35.1604074 31.8639026, 35.1604771 31.8638138, 35.1605496 31.8637295, 35.16063 31.8636543, 35.1607346 31.8635746, 35.1608278 31.8635099, 35.1608527 31.8634926, 35.1609465 31.8634356, 35.1610592 31.8633764, 35.1611584 31.8633377, 35.161263 31.8633081, 35.1613757 31.863299, 35.1614991 31.8633035, 35.161601 31.8633149, 35.1616644 31.8633293, 35.1617136 31.8633468, 35.1618263 31.8633946, 35.1619418 31.8634471)",,2,,
373626689,tertiary,,True,False,12.544531455260081,"LINESTRING (35.1603075 31.8640444, 35.1603423 31.8640671, 35.1603664 31.8640994, 35.1603755 31.8641359)",roundabout,,,
373626689,tertiary,,True,False,16.572528334469574,"LINESTRING (35.1603755 31.8641359, 35.1603694 31.8641728, 35.1603488 31.8642057, 35.1603161 31.8642306, 35.1602755 31.8642446)",roundabout,,,
544564685,residential,רקפת,True,False,39.87019594880205,"LINESTRING (35.1603755 31.8641359, 35.1603994 31.8641965, 35.1604289 31.8642193, 35.160459 31.8642364, 35.1606483 31.8643141, 35.1606989 31.8643424)",,,,
373626325,residential,מבוא השיקמה,False,False,6.286004731280083,"LINESTRING (35.1704979 31.8646811, 35.1705319 31.8646325)",,,,
373626325,residential,מבוא השיקמה,False,True,13.659290861355554,"LINESTRING (35.1704979 31.8646811, 35.1704173 31.8647831)",,,,
373626327,residential,מבוא השיקמה,False,True,37.358508910840136,"LINESTRING (35.1704979 31.8646811, 35.1702153 31.864446)",,,,
373626325,residential,מבוא השיקמה,False,False,13.659290861355554,"LINESTRING (35.1704173 31.8647831, 35.1704979 31.8646811)",,,,
373626325,residential,מבוא השיקמה,False,True,6.286004731280083,"LINESTRING (35.1705319 31.8646325, 35.1704979 31.8646811)",,,,
393891418,residential,,True,False,22.15395914520997,"LINESTRING (35.1669855 31.8652348, 35.1669885 31.8652746, 35.1669761 31.865313, 35.1669494 31.8653458, 35.1669115 31.8653693, 35.1668667 31.865381)",roundabout,,,
393891418,residential,,True,False,15.857595251663447,"LINESTRING (35.1668667 31.865381, 35.1668247 31.8653803, 35.1667849 31.8653691, 35.1667507 31.8653485, 35.1667252 31.8653201)",roundabout,,,
124746155,residential,הזית,False,True,54.128079891344356,"LINESTRING (35.1667252 31.8653201, 35.1665843 31.8653188, 35.1663099 31.8652935, 35.1661557 31.8652721)",,,,
393891418,residential,,True,False,21.360982725411482,"LINESTRING (35.1667252 31.8653201, 35.1667106 31.8652867, 35.1667087 31.8652476, 35.1667218 31.8652101, 35.1667485 31.8651782, 35.1667858 31.8651553)",roundabout,,,
124746159,residential,התאנה,False,True,327.8702806005207,"LINESTRING (35.1667858 31.8651553, 35.1666961 31.8647285, 35.1666575 31.8645591, 35.1666253 31.8644388, 35.1665824 31.8643185, 35.1665395 31.8642001, 35.1664878 31.8640979, 35.1664514 31.864036, 35.1664299 31.8639996, 35.1663655 31.8639156, 35.1662733 31.8638173, 35.1661425 31.8636989, 35.166003 31.8635841, 35.1658357 31.8634711, 35.1656919 31.8633836, 35.1655631 31.8633198, 35.1654022 31.8632524, 35.1652627 31.8632105, 35.165134 31.8631795, 35.1650074 31.8631685, 35.1648658 31.8631685, 35.1647284 31.8631722)",,,,
393891418,residential,,True,False,8.244943837114619,"LINESTRING (35.1667858 31.8651553, 35.1668298 31.8651439, 35.1668711 31.8651444)",roundabout,,,
393891418,residential,,True,False,15.586691799380455,"LINESTRING (35.1668711 31.8651444, 35.1669104 31.865155, 35.1669444 31.8651749, 35.1669702 31.8652023, 35.1669855 31.8652348)",roundabout,,,
544638001,residential,הזית,True,False,28.300396885990533,"LINESTRING (35.1668711 31.8651444, 35.1669492 31.8651386, 35.1670028 31.8651222, 35.1670457 31.8651021, 35.1670775 31.865073, 35.1671108 31.8650221)",,,,
1126636338,tertiary,,True,False,14.515446359521887,"LINESTRING (35.1523616 31.8635004, 35.1523884 31.863522, 35.1524059 31.8635515, 35.1524105 31.8635844, 35.1524015 31.8636165)",roundabout,,,
1126636336,tertiary,פרחי הבר,True,False,21.53137822989163,"LINESTRING (35.1523572 31.8633068, 35.1523616 31.8635004)",,2,,
"[544567344, 544567371, 143833764]",tertiary,פרחי הבר,False,True,1696.0592173893174,"LINESTRING (35.1523572 31.8633068, 35.1523864 31.8632126, 35.152439 31.8630987, 35.152494 31.8630352, 35.1525806 31.862952, 35.1526927 31.8628844, 35.1530272 31.8627271, 35.1532875 31.8626048, 35.1535567 31.8624782, 35.1538396 31.8623581, 35.1543868 31.8621257, 35.154694 31.8619953, 35.1547539 31.8619695, 35.1549411 31.8618889, 35.1551556 31.8617932, 35.1553005 31.8617226, 35.1554131 31.8616519, 35.1555472 31.8615608, 35.1556358 31.8614925, 35.155727 31.8614082, 35.1558155 31.8613216, 35.1558317 31.8613035, 35.1559254 31.8611986, 35.1560247 31.861071, 35.1563331 31.8606632, 35.1564431 31.8605288, 35.1565423 31.8604309, 35.1566255 31.8603603, 35.156714 31.860301, 35.1568186 31.8602532, 35.1569313 31.8602213, 35.1570949 31.8601917, 35.1571968 31.8601803, 35.1588464 31.8599912, 35.1589563 31.8599866, 35.1590583 31.859998, 35.1591414 31.8600208, 35.159238 31.8600618, 35.1593023 31.8601051, 35.1593613 31.8601712, 35.1594096 31.8602418, 35.1594338 31.8603193, 35.1594418 31.8603967, 35.1594418 31.8604787, 35.1594257 31.8605493, 35.1593909 31.8606405, 35.1593506 31.8607088, 35.1592916 31.8607817, 35.1592326 31.8608409, 35.1591736 31.8608865, 35.1590926 31.8609229, 35.1590238 31.8609424, 35.1589483 31.8609571, 35.1588785 31.8609617, 35.1587578 31.8609526, 35.1581678 31.8608819, 35.1580605 31.8608774, 35.157929 31.8608888, 35.1578432 31.8609116, 35.1577225 31.8609617, 35.1576403 31.8610054, 35.1575621 31.8610548, 35.1574838 31.8611303, 35.157406 31.86121, 35.1573497 31.8612852, 35.1573041 31.8613649, 35.156993 31.8620688, 35.1569393 31.8621827, 35.1568937 31.8622738, 35.1568267 31.8623764, 35.1567703 31.8624606, 35.1566443 31.8626224, 35.1563305 31.8630233, 35.1562607 31.8631144, 35.1562071 31.8632056, 35.1561668 31.8633012, 35.1561454 31.8633969, 35.1561373 31.8635063, 35.1561427 31.8636179, 35.1561561 31.8637113, 35.1561856 31.863807, 35.1562232 31.8638935, 35.1562714 31.863971, 35.1563278 31.8640393, 35.1564002 31.8641099, 35.1564753 31.8641714, 35.1565558 31.8642216, 35.1566496 31.8642671, 35.1567355 31.8642967, 35.156832 31.8643172, 35.1569259 31.8643309, 35.1570198 31.8643332, 35.1571137 31.8643309, 35.1572049 31.8643241, 35.1573041 31.8643081, 35.1574865 31.8642648, 35.1582998 31.8640501, 35.1583493 31.864037, 35.1585996 31.863971, 35.1587062 31.8639419, 35.1588088 31.863914, 35.1589268 31.863889, 35.1590127 31.86388)",,2,,
143833761,residential,הארי,False,False,187.77336655054438,"LINESTRING (35.1550155 31.8667986, 35.1535859 31.866083, 35.1534805 31.8660125, 35.1534268 31.8659715, 35.1533554 31.8658869)",,,,
37336909,tertiary,האיילות,False,True,379.5071935427794,"LINESTRING (35.1429298 31.8646434, 35.1431325 31.864591, 35.1433149 31.86455, 35.143449 31.8645364, 35.1435885 31.8645409, 35.1437602 31.8645592, 35.1438996 31.8645956, 35.1440177 31.8646366, 35.1441357 31.8646913, 35.1442537 31.8647642, 35.1449511 31.8652334, 35.1451174 31.8653291, 35.1453105 31.8654202, 35.1455143 31.8654795, 35.1457128 31.8655113, 35.1458952 31.8655113, 35.1461259 31.8654931, 35.1463941 31.8654567, 35.1465917 31.8654212)",,,,
178313493,tertiary,הר המוריה,True,False,269.31259330525376,"LINESTRING (35.1429298 31.8646434, 35.1424581 31.8649066, 35.142265 31.8649932, 35.1420451 31.8650797, 35.1418895 31.8651298, 35.1417071 31.86518, 35.1414979 31.8652255, 35.1410956 31.8653121, 35.1409582 31.8653524, 35.1408488 31.8653895, 35.1407522 31.8654351, 35.1406557 31.8654989, 35.140602 31.865549, 35.1405752 31.8656037, 35.1405699 31.8656447, 35.1405699 31.8656811, 35.1405733 31.8657665)",,,,
58413395,residential,היחמור,False,False,167.53609411730102,"LINESTRING (35.1487259 31.8626324, 35.1489029 31.8626142, 35.1490424 31.8625732, 35.1492141 31.8625277, 35.149375 31.8624593, 35.1495145 31.8623773, 35.1496271 31.8622907, 35.1500509 31.8619855, 35.1502208 31.8618791)",,,,
482293664,residential,שבט בנימין,True,False,31.535453107420246,"LINESTRING (35.1712389 31.8629044, 35.1713783 31.8628224, 35.171491 31.8627814, 35.1715297 31.8627681)",,,,
544637828,residential,שבט בנימין,False,False,128.9717141867042,"LINESTRING (35.1712389 31.8629044, 35.171153 31.8629636, 35.1709949 31.8630978, 35.1703428 31.8636514, 35.1702653 31.8637171)",,,,
482293662,tertiary,,True,False,4.113597853444323,"LINESTRING (35.1718024 31.8629611, 35.171794 31.8629248)",roundabout,,,
482293662,tertiary,,True,False,17.85193045085752,"LINESTRING (35.1719584 31.8630236, 35.1719154 31.8630289, 35.1718588 31.8630158, 35.1718249 31.8629926, 35.1718024 31.8629611)",roundabout,,,
482293668,tertiary,מכבים,True,False,61.6090416559908,"LINESTRING (35.1719584 31.8630236, 35.1718933 31.8630775, 35.1717753 31.8631823, 35.1717238 31.8632252, 35.1714964 31.8634147)",,2,,
482293666,tertiary,מכבים,True,False,58.65129109497421,"LINESTRING (35.1714964 31.8634147, 35.1717378 31.8631186, 35.1717608 31.8630778, 35.1717807 31.863032, 35.1718024 31.8629611)",,2,,
